newIndex,altitude,cadence,distance,heart_rate,latitude,longitude,speed,timestamp,timeStepDuration
2974,246.19,82.0,7276.965,189.0,42.302270885556936,-83.74870100989938,2.74,2013-06-09 18:40:13,1.0
2975,246.39,82.0,7279.275,194.0,42.302275830879815,-83.74872816726565,2.73,2013-06-09 18:40:14,1.0
2976,246.39,82.0,7281.805,201.0,42.302283542230725,-83.7487570848316,2.71,2013-06-09 18:40:15,1.0
2977,246.59,82.0,7284.595,201.0,42.302287984639406,-83.74879052862525,2.71,2013-06-09 18:40:16,1.0
2978,246.59,82.0,7287.4540000000015,203.0,42.30229100212455,-83.74882506206632,2.71,2013-06-09 18:40:17,1.0
2979,246.79,82.0,7290.584,203.0,42.30230013839901,-83.74886085279286,2.74,2013-06-09 18:40:18,1.0
2980,246.79,82.0,7293.294,203.0,42.30231740511954,-83.74888423830271,2.74,2013-06-09 18:40:19,1.0
2981,246.99,82.0,7296.134,203.0,42.302339114248745,-83.74890234321356,2.75,2013-06-09 18:40:20,1.0
2982,246.99,82.0,7298.904,203.0,42.302363086491816,-83.74891181476414,2.76,2013-06-09 18:40:21,1.0
2983,246.99,82.0,7301.7440000000015,203.0,42.30238798074424,-83.74892028048635,2.76,2013-06-09 18:40:22,1.0
2984,247.19,83.0,7304.583,203.0,42.302413042634726,-83.74892715364696,2.76,2013-06-09 18:40:23,1.0
2985,247.19,83.0,7307.313,200.0,42.30243709869683,-83.74893335625529,2.76,2013-06-09 18:40:24,1.0
2986,247.19,83.0,7310.2930000000015,200.0,42.30246299877764,-83.74894333072007,2.77,2013-06-09 18:40:25,1.0
2987,247.19,83.0,7313.313,200.0,42.30248973704874,-83.74894970096648,2.8,2013-06-09 18:40:26,1.0
2988,247.39,83.0,7315.953,196.0,42.30251329019666,-83.74895355664194,2.82,2013-06-09 18:40:27,1.0
2989,247.39,83.0,7318.213000000002,196.0,42.30253240093589,-83.74896503984928,2.79,2013-06-09 18:40:28,1.0
2990,247.39,83.0,7320.513000000001,199.0,42.302551930770285,-83.74897702597082,2.75,2013-06-09 18:40:29,1.0
2991,247.39,83.0,7322.961999999998,199.0,42.30257380753756,-83.74898188747466,2.72,2013-06-09 18:40:30,1.0
2992,247.39,83.0,7325.8319999999985,199.0,42.30259937234223,-83.74898750334978,2.71,2013-06-09 18:40:31,1.0
2993,247.39,83.0,7328.732,199.0,42.30262552388013,-83.74899085611105,2.73,2013-06-09 18:40:32,1.0
2994,247.39,83.0,7331.3719999999985,199.0,42.30264899320901,-83.74899731017649,2.73,2013-06-09 18:40:33,1.0
2995,247.39,83.0,7334.312,206.0,42.30267480947077,-83.7490055244416,2.73,2013-06-09 18:40:34,1.0
2996,247.39,83.0,7337.0819999999985,206.0,42.302699703723185,-83.74900728464127,2.73,2013-06-09 18:40:35,1.0
2997,247.39,83.0,7339.201999999998,206.0,42.3027182277292,-83.74901399016379,2.69,2013-06-09 18:40:36,1.0
2998,247.39,83.0,7342.291999999998,199.0,42.3027457203716,-83.74901935458183,2.66,2013-06-09 18:40:37,1.0
2999,247.39,83.0,7344.501,199.0,42.30276508256793,-83.74902589246629,2.63,2013-06-09 18:40:38,1.0
3000,247.39,83.0,7347.121,199.0,42.302787881344564,-83.74903402291238,2.61,2013-06-09 18:40:39,1.0
3001,247.39,83.0,7349.701,199.0,42.30281109921634,-83.74903771094978,2.64,2013-06-09 18:40:40,1.0
3002,247.39,83.0,7352.221,196.0,42.30283356271684,-83.7490424886346,2.66,2013-06-09 18:40:41,1.0
3003,247.39,83.0,7354.6309999999985,196.0,42.302854768931866,-83.74904877506195,2.64,2013-06-09 18:40:42,1.0
3004,247.39,83.0,7357.510999999998,196.0,42.30288008227944,-83.74905615113677,2.63,2013-06-09 18:40:43,1.0
3005,247.39,83.0,7359.941,193.0,42.3029011208564,-83.74906453303994,2.61,2013-06-09 18:40:44,1.0
3006,247.39,83.0,7362.481,193.0,42.30292391963303,-83.74906805343926,2.59,2013-06-09 18:40:45,1.0
3007,247.39,83.0,7365.0,193.0,42.30294588021935,-83.74907568097116,2.57,2013-06-09 18:40:46,1.0
3008,247.39,83.0,7367.39,193.0,42.30296641588211,-83.74908464960754,2.54,2013-06-09 18:40:47,1.0
3009,247.39,83.0,7369.85,193.0,42.30298670008778,-83.74909680336714,2.55,2013-06-09 18:40:48,1.0
3010,247.39,83.0,7372.72,193.0,42.303012181073434,-83.7491022516042,2.54,2013-06-09 18:40:49,1.0
3011,247.39,83.0,7374.82,193.0,42.303030537441366,-83.74910845421255,2.53,2013-06-09 18:40:50,1.0
3012,247.39,83.0,7377.54,193.0,42.30305476114154,-83.74911323189734,2.55,2013-06-09 18:40:51,1.0
3013,247.39,83.0,7379.97,193.0,42.30307630263269,-83.74911767430605,2.53,2013-06-09 18:40:52,1.0
3014,247.39,83.0,7382.44,193.0,42.303098514676094,-83.74912094324826,2.52,2013-06-09 18:40:53,1.0
3015,247.39,83.0,7385.11,193.0,42.30312114581466,-83.74913259409368,2.53,2013-06-09 18:40:54,1.0
3016,247.39,83.0,7387.439,193.0,42.30314126238228,-83.74914047308266,2.52,2013-06-09 18:40:55,1.0
3017,247.19,83.0,7389.989,193.0,42.30316213332117,-83.74915363267064,2.5,2013-06-09 18:40:56,1.0
3018,247.19,83.0,7392.429,193.0,42.30318300426006,-83.7491627689451,2.49,2013-06-09 18:40:57,1.0
3019,247.39,83.0,7394.849,188.0,42.303202031180255,-83.74917777255176,2.49,2013-06-09 18:40:58,1.0
3020,247.39,83.0,7397.489,191.0,42.30322290211915,-83.74919327907264,2.5,2013-06-09 18:40:59,1.0
3021,247.39,83.0,7399.859,191.0,42.303239330649376,-83.74921171925962,2.51,2013-06-09 18:41:00,1.0
3022,247.39,83.0,7402.509,191.0,42.30325995013118,-83.74922772869469,2.51,2013-06-09 18:41:01,1.0
3023,247.59,83.0,7405.259,189.0,42.3032835032791,-83.7492383737117,2.52,2013-06-09 18:41:02,1.0
3024,247.59,83.0,7408.089,189.0,42.303305715322495,-83.74925513751805,2.53,2013-06-09 18:41:03,1.0
3025,247.59,83.0,7410.398,189.0,42.303321221843355,-83.74927433207631,2.55,2013-06-09 18:41:04,1.0
3026,247.59,82.0,7413.188,189.0,42.30334410443903,-83.74928824603558,2.55,2013-06-09 18:41:05,1.0
3027,247.59,82.0,7415.658,189.0,42.30336355045439,-83.74930341728032,2.55,2013-06-09 18:41:06,1.0
3028,247.59,82.0,7418.198,189.0,42.30338567867875,-83.74931213445961,2.57,2013-06-09 18:41:07,1.0
3029,247.79,82.0,7420.108,189.0,42.30340017937125,-83.74932546168566,2.54,2013-06-09 18:41:08,1.0
3030,247.79,82.0,7422.208,189.0,42.30341719463468,-83.74933711253107,2.5,2013-06-09 18:41:09,1.0
3031,247.79,82.0,7424.808000000001,189.0,42.303439825773246,-83.74934482388198,2.5,2013-06-09 18:41:10,1.0
3032,247.99,82.0,7426.828,185.0,42.30345549993217,-83.74935831874609,2.46,2013-06-09 18:41:11,1.0
3033,247.99,82.0,7429.338000000002,185.0,42.303475197404616,-83.74937424436213,2.46,2013-06-09 18:41:12,1.0
3034,247.99,82.0,7431.767,185.0,42.303492464125156,-83.74939369037746,2.46,2013-06-09 18:41:13,1.0
3035,247.99,82.0,7434.036999999998,185.0,42.30351149104536,-83.74940567649901,2.45,2013-06-09 18:41:14,1.0
3036,248.19,82.0,7436.836999999998,184.0,42.30353504419328,-83.74941850081086,2.44,2013-06-09 18:41:15,1.0
3037,248.19,82.0,7439.547,184.0,42.30355516076089,-83.74943694099785,2.44,2013-06-09 18:41:16,1.0
3038,248.19,82.0,7442.2069999999985,184.0,42.303576366975896,-83.74945202842355,2.45,2013-06-09 18:41:17,1.0
3039,248.19,82.0,7444.4969999999985,184.0,42.30359656736255,-83.74945965595543,2.45,2013-06-09 18:41:18,1.0
3040,248.39,82.0,7447.047,183.0,42.30361559428274,-83.74947801232338,2.44,2013-06-09 18:41:19,1.0
3041,248.19,82.0,7450.086999999998,181.0,42.30364090763032,-83.74949184246361,2.5,2013-06-09 18:41:20,1.0
3042,248.19,82.0,7452.476,181.0,42.3036580067128,-83.74950936064123,2.55,2013-06-09 18:41:21,1.0
3043,248.19,82.0,7454.706,181.0,42.30367527343333,-83.74952335841954,2.53,2013-06-09 18:41:22,1.0
3044,248.19,82.0,7456.646,181.0,42.30368901975453,-83.74953894875944,2.52,2013-06-09 18:41:23,1.0
3045,248.19,82.0,7458.556,181.0,42.30370217934251,-83.74955386854708,2.47,2013-06-09 18:41:24,1.0
3046,248.19,83.0,7460.946,185.0,42.30372028425336,-83.74956962652504,2.45,2013-06-09 18:41:25,1.0
3047,248.19,83.0,7463.306,190.0,42.303736377507455,-83.74958873726428,2.43,2013-06-09 18:41:26,1.0
3048,248.19,83.0,7465.696,197.0,42.30375749990343,-83.74959770590067,2.43,2013-06-09 18:41:27,1.0
3049,248.19,83.0,7468.285,204.0,42.30377661064267,-83.74961572699249,2.41,2013-06-09 18:41:28,1.0
3050,247.99,83.0,7470.515,204.0,42.30379320681095,-83.74963089823724,2.4,2013-06-09 18:41:29,1.0
3051,247.99,82.0,7473.265,207.0,42.303815754130476,-83.74964548274875,2.39,2013-06-09 18:41:30,1.0
3052,247.99,82.0,7476.095,207.0,42.30383603833616,-83.74966618604958,2.42,2013-06-09 18:41:31,1.0
3053,247.99,82.0,7478.985,207.0,42.30385959148407,-83.74968118965627,2.43,2013-06-09 18:41:32,1.0
3054,247.99,82.0,7481.705,207.0,42.30388389900328,-83.74968730844556,2.45,2013-06-09 18:41:33,1.0
3055,247.79,82.0,7484.035,207.0,42.30390024371445,-83.7497050780803,2.45,2013-06-09 18:41:34,1.0
3056,247.79,82.0,7486.555,207.0,42.303919857367866,-83.74972075223924,2.48,2013-06-09 18:41:35,1.0
3057,247.79,82.0,7489.565,207.0,42.30394508689642,-83.7497339118272,2.57,2013-06-09 18:41:36,1.0
3058,247.79,82.0,7492.734,207.0,42.303967885673046,-83.74975721351802,2.64,2013-06-09 18:41:37,1.0
3059,247.79,82.0,7495.684,207.0,42.30399177409709,-83.74977280385792,2.71,2013-06-09 18:41:38,1.0
3060,247.79,82.0,7498.434,207.0,42.304012812674046,-83.74979023821652,2.71,2013-06-09 18:41:39,1.0
3061,247.59,82.0,7501.144,207.0,42.30403552763164,-83.7498025596142,2.73,2013-06-09 18:41:40,1.0
3062,247.59,82.0,7503.854,207.0,42.30405421927571,-83.74982393346727,2.75,2013-06-09 18:41:41,1.0
3063,247.59,82.0,7506.314,207.0,42.304067295044646,-83.74984815716743,2.73,2013-06-09 18:41:42,1.0
3064,247.59,82.0,7508.763000000001,200.0,42.30408892035484,-83.7498554494232,2.71,2013-06-09 18:41:43,1.0
3065,247.59,82.0,7511.814,200.0,42.304115323349826,-83.74986542388797,2.7,2013-06-09 18:41:44,1.0
3066,247.59,82.0,7514.653,200.0,42.30413812212646,-83.74988134950401,2.7,2013-06-09 18:41:45,1.0
3067,247.39,82.0,7517.523,200.0,42.30416100472212,-83.74989727512002,2.75,2013-06-09 18:41:46,1.0
3068,247.39,82.0,7519.743,200.0,42.30417625978589,-83.7499148771167,2.76,2013-06-09 18:41:47,1.0
3069,247.39,82.0,7522.833,200.0,42.30420073494313,-83.7499328982085,2.72,2013-06-09 18:41:48,1.0
3070,247.39,82.0,7525.2530000000015,200.0,42.304220600053675,-83.74994488433003,2.69,2013-06-09 18:41:49,1.0
3071,247.39,82.0,7527.743,200.0,42.30424138717353,-83.74995619989932,2.65,2013-06-09 18:41:50,1.0
3072,247.39,82.0,7530.673000000002,200.0,42.30426619760692,-83.74996902421117,2.66,2013-06-09 18:41:51,1.0
3073,247.39,82.0,7533.083,200.0,42.30428321287036,-83.74998729676008,2.65,2013-06-09 18:41:52,1.0
3074,247.19,82.0,7535.722,200.0,42.304302407428615,-83.75000607222319,2.64,2013-06-09 18:41:53,1.0
3075,247.19,82.0,7538.512,200.0,42.30432235635817,-83.75002677552402,2.67,2013-06-09 18:41:54,1.0
3076,247.19,82.0,7540.8319999999985,200.0,42.30433702468872,-83.75004672445357,2.67,2013-06-09 18:41:55,1.0
3077,247.19,82.0,7543.602,201.0,42.3043552134186,-83.75006985850632,2.65,2013-06-09 18:41:56,1.0
3078,247.19,81.0,7546.571999999999,201.0,42.30437709018588,-83.75009089708328,2.65,2013-06-09 18:41:57,1.0
3079,247.19,81.0,7548.8319999999985,197.0,42.30439066886903,-83.75011118128896,2.63,2013-06-09 18:41:58,1.0
3080,247.19,82.0,7551.361,197.0,42.304404834285386,-83.75013532117009,2.62,2013-06-09 18:41:59,1.0
3081,247.19,82.0,7553.812,197.0,42.30441723950207,-83.75015988014638,2.62,2013-06-09 18:42:00,1.0
3082,247.19,82.0,7556.501,197.0,42.304432913660996,-83.75018510967494,2.61,2013-06-09 18:42:01,1.0
3083,247.19,81.0,7559.441,197.0,42.30444967746735,-83.75021276995541,2.62,2013-06-09 18:42:02,1.0
3084,247.19,81.0,7562.071,197.0,42.30446468107402,-83.75023758038878,2.63,2013-06-09 18:42:03,1.0
3085,247.39,81.0,7564.481,197.0,42.30447825975715,-83.7502606306225,2.63,2013-06-09 18:42:04,1.0
3086,247.39,81.0,7567.001,198.0,42.304492508992546,-83.75028451904655,2.62,2013-06-09 18:42:05,1.0
3087,247.39,82.0,7569.93,198.0,42.304513044655316,-83.75030681490898,2.62,2013-06-09 18:42:06,1.0
3088,247.59,82.0,7572.63,198.0,42.304528970271356,-83.75033187679945,2.65,2013-06-09 18:42:07,1.0
3089,247.59,82.0,7575.23,193.0,42.3045417945832,-83.75035861507058,2.65,2013-06-09 18:42:08,1.0
3090,247.59,82.0,7578.03,188.0,42.30456031858921,-83.75038183294237,2.65,2013-06-09 18:42:09,1.0
3091,247.59,82.0,7580.61,185.0,42.304578674957156,-83.7504009436816,2.65,2013-06-09 18:42:10,1.0
3092,247.79,82.0,7583.2,185.0,42.30459284037352,-83.75042608939111,2.65,2013-06-09 18:42:11,1.0
3093,247.79,82.0,7586.05,185.0,42.30461136437953,-83.75044989399612,2.67,2013-06-09 18:42:12,1.0
3094,247.79,82.0,7588.9,185.0,42.304628463462,-83.75047604553401,2.7,2013-06-09 18:42:13,1.0
3095,247.79,82.0,7591.46,185.0,42.304643886163824,-83.75049909576774,2.7,2013-06-09 18:42:14,1.0
3096,247.79,82.0,7594.239,184.0,42.30465997941792,-83.75052491202949,2.68,2013-06-09 18:42:15,1.0
3097,247.99,82.0,7597.129,184.0,42.304679173976176,-83.75054854899645,2.7,2013-06-09 18:42:16,1.0
3098,247.99,82.0,7600.019,188.0,42.30469811707735,-83.75057268887758,2.74,2013-06-09 18:42:17,1.0
3099,247.99,82.0,7602.419,188.0,42.304713120684035,-83.75059364363551,2.72,2013-06-09 18:42:18,1.0
3100,248.19,82.0,7604.539000000002,188.0,42.3047265317291,-83.75061208382249,2.67,2013-06-09 18:42:19,1.0
3101,248.19,82.0,7607.019,188.0,42.30474061332643,-83.75063546933234,2.66,2013-06-09 18:42:20,1.0
3102,248.39,82.0,7609.129,179.0,42.30475318618119,-83.75065466389059,2.61,2013-06-09 18:42:21,1.0
3103,248.39,82.0,7611.3290000000015,179.0,42.304764250293374,-83.75067746266724,2.58,2013-06-09 18:42:22,1.0
3104,248.59,82.0,7613.5790000000015,176.0,42.304775984957814,-83.75069967471063,2.56,2013-06-09 18:42:23,1.0
3105,248.59,81.0,7616.138000000001,176.0,42.304783863946795,-83.7507291790098,2.54,2013-06-09 18:42:24,1.0
3106,248.79,81.0,7618.748,176.0,42.304797610268004,-83.75075499527156,2.51,2013-06-09 18:42:25,1.0
3107,248.79,81.0,7621.258000000002,176.0,42.30481018312275,-83.75078022480011,2.51,2013-06-09 18:42:26,1.0
3108,248.99,81.0,7623.548000000002,176.0,42.30481898412109,-83.75080545432866,2.48,2013-06-09 18:42:27,1.0
3109,248.99,81.0,7626.428000000001,176.0,42.30482661165297,-83.75083898194134,2.47,2013-06-09 18:42:28,1.0
3110,249.19,81.0,7628.618,175.0,42.3048356641084,-83.75086253508925,2.41,2013-06-09 18:42:29,1.0
3111,249.39,81.0,7630.778,175.0,42.304846728220575,-83.75088441185653,2.39,2013-06-09 18:42:30,1.0
3112,249.39,81.0,7633.868,181.0,42.30486265383661,-83.75091517344117,2.43,2013-06-09 18:42:31,1.0
3113,249.59,81.0,7636.187,181.0,42.30486944317817,-83.75094207935035,2.45,2013-06-09 18:42:32,1.0
3114,249.59,81.0,7638.637,181.0,42.30488008819521,-83.75096823088825,2.45,2013-06-09 18:42:33,1.0
3115,249.79,81.0,7641.757,181.0,42.30489140376449,-83.75100293196738,2.52,2013-06-09 18:42:34,1.0
3116,249.79,81.0,7645.607,181.0,42.30490598827601,-83.75104542821646,2.63,2013-06-09 18:42:35,1.0
3117,249.99,81.0,7648.066999999999,181.0,42.30491286143661,-83.75107375904919,2.65,2013-06-09 18:42:36,1.0
3118,250.19,81.0,7650.816999999999,183.0,42.30492610484362,-83.75110200606288,2.66,2013-06-09 18:42:37,1.0
3119,250.19,81.0,7653.446,183.0,42.304937839508064,-83.75112966634333,2.67,2013-06-09 18:42:38,1.0
3120,250.39,81.0,7656.0459999999985,183.0,42.30494161136448,-83.75116101466119,2.69,2013-06-09 18:42:39,1.0
3121,250.39,81.0,7658.9659999999985,183.0,42.30495602823794,-83.75119060277939,2.69,2013-06-09 18:42:40,1.0
3122,250.39,81.0,7661.706,183.0,42.30496558360755,-83.751221280545,2.74,2013-06-09 18:42:41,1.0
3123,250.59,81.0,7663.996,183.0,42.304976228624575,-83.75124500133097,2.75,2013-06-09 18:42:42,1.0
3124,250.59,81.0,7666.885999999998,183.0,42.30498804710805,-83.75127634964883,2.75,2013-06-09 18:42:43,1.0
3125,250.59,81.0,7669.335999999998,183.0,42.30499986559153,-83.75130141153932,2.74,2013-06-09 18:42:44,1.0
3126,250.59,81.0,7671.366,180.0,42.305011013522744,-83.75132136046885,2.74,2013-06-09 18:42:45,1.0
3127,250.59,81.0,7674.625,178.0,42.30502283200622,-83.75135757029057,2.72,2013-06-09 18:42:46,1.0
3128,250.59,81.0,7677.935,178.0,42.305029956623905,-83.75139679759741,2.7,2013-06-09 18:42:47,1.0
3129,250.59,82.0,7680.325,178.0,42.305036662146456,-83.75142445787787,2.69,2013-06-09 18:42:48,1.0
3130,250.79,82.0,7683.075,178.0,42.30504697188735,-83.75145471654831,2.69,2013-06-09 18:42:49,1.0
3131,250.79,82.0,7685.525,178.0,42.30505828745663,-83.751480281353,2.67,2013-06-09 18:42:50,1.0
3132,250.59,82.0,7688.175,178.0,42.30506750755011,-83.75150995329021,2.68,2013-06-09 18:42:51,1.0
3133,250.59,82.0,7691.125,178.0,42.30508318170904,-83.75153895467521,2.68,2013-06-09 18:42:52,1.0
3134,250.59,82.0,7693.575,178.0,42.30509701184928,-83.75156200490892,2.67,2013-06-09 18:42:53,1.0
3135,250.59,82.0,7696.595,177.0,42.3051031306386,-83.75159863382578,2.71,2013-06-09 18:42:54,1.0
3136,250.59,82.0,7699.344,176.0,42.30511947534978,-83.7516237795353,2.71,2013-06-09 18:42:55,1.0
3137,250.59,82.0,7701.834,174.0,42.30513489805162,-83.75164557248355,2.71,2013-06-09 18:42:56,1.0
3138,250.59,82.0,7704.414000000002,174.0,42.30515006929636,-83.75166937708855,2.73,2013-06-09 18:42:57,1.0
3139,250.59,82.0,7707.214,176.0,42.30516892857849,-83.75169184058905,2.72,2013-06-09 18:42:58,1.0
3140,250.59,82.0,7709.584,176.0,42.305181082338095,-83.75171539373696,2.66,2013-06-09 18:42:59,1.0
3141,250.59,82.0,7712.314,173.0,42.305196924135096,-83.75174129381777,2.65,2013-06-09 18:43:00,1.0
3142,250.59,82.0,7715.2440000000015,173.0,42.305203126743436,-83.75177641399205,2.67,2013-06-09 18:43:01,1.0
3143,250.59,82.0,7717.7930000000015,173.0,42.305219555273645,-83.7517992965877,2.68,2013-06-09 18:43:02,1.0
3144,250.59,82.0,7720.713000000002,173.0,42.30523698963225,-83.75182578340174,2.7,2013-06-09 18:43:03,1.0
3145,250.59,82.0,7723.553000000001,181.0,42.305252496153116,-83.75185327604412,2.7,2013-06-09 18:43:04,1.0
3146,250.59,82.0,7725.983,181.0,42.30526532046497,-83.75187716446817,2.7,2013-06-09 18:43:05,1.0
3147,250.59,82.0,7728.733,181.0,42.305283006280646,-83.75190054997802,2.67,2013-06-09 18:43:06,1.0
3148,250.59,82.0,7731.2930000000015,181.0,42.305297004058964,-83.75192544423044,2.66,2013-06-09 18:43:07,1.0
3149,250.59,82.0,7733.573,179.0,42.305308654904366,-83.75194841064513,2.65,2013-06-09 18:43:08,1.0
3150,250.39,81.0,7736.303000000001,179.0,42.305329525843256,-83.75196618027985,2.65,2013-06-09 18:43:09,1.0
3151,250.39,81.0,7738.791999999998,179.0,42.305345116183155,-83.75198780559003,2.64,2013-06-09 18:43:10,1.0
3152,250.39,81.0,7741.201999999998,179.0,42.305359868332744,-83.75200934708118,2.63,2013-06-09 18:43:11,1.0
3153,250.39,81.0,7743.961999999998,179.0,42.30537822470069,-83.75203189440072,2.63,2013-06-09 18:43:12,1.0
3154,250.39,81.0,7746.411999999998,179.0,42.30539498850703,-83.75205125659706,2.6,2013-06-09 18:43:13,1.0
3155,250.39,81.0,7748.911999999998,179.0,42.3054104950279,-83.75207330100238,2.59,2013-06-09 18:43:14,1.0
3156,250.39,81.0,7751.701999999998,179.0,42.30542642064393,-83.75209936872125,2.58,2013-06-09 18:43:15,1.0
3157,250.39,81.0,7754.231,179.0,42.30543907731772,-83.75212493352592,2.56,2013-06-09 18:43:16,1.0
3158,250.39,81.0,7756.722,179.0,42.30544888414442,-83.7521520908922,2.55,2013-06-09 18:43:17,1.0
3159,250.39,81.0,7759.371,179.0,42.30545760132373,-83.75218201428652,2.55,2013-06-09 18:43:18,1.0
3160,250.39,81.0,7761.771,181.0,42.3054675757885,-83.7522078305483,2.54,2013-06-09 18:43:19,1.0
3161,250.39,81.0,7764.161,181.0,42.305475287139416,-83.75223490409553,2.54,2013-06-09 18:43:20,1.0
3162,250.39,81.0,7766.661,177.0,42.305484423413866,-83.75226264819503,2.53,2013-06-09 18:43:21,1.0
3163,250.39,81.0,7769.251,177.0,42.30549213476479,-83.75229223631322,2.53,2013-06-09 18:43:22,1.0
3164,250.39,81.0,7771.821,177.0,42.30549699626864,-83.75232274644077,2.54,2013-06-09 18:43:23,1.0
3165,250.39,81.0,7774.550999999998,182.0,42.30550437234342,-83.75235434621571,2.55,2013-06-09 18:43:24,1.0
3166,250.39,81.0,7777.181,182.0,42.30551015585661,-83.75238527543844,2.55,2013-06-09 18:43:25,1.0
3167,250.19,82.0,7779.611,182.0,42.30551610700786,-83.75241360627115,2.55,2013-06-09 18:43:26,1.0
3168,250.39,82.0,7782.03,182.0,42.30552423745394,-83.75244109891355,2.53,2013-06-09 18:43:27,1.0
3169,250.39,82.0,7784.15,182.0,42.3055312782526,-83.75246515497565,2.5,2013-06-09 18:43:28,1.0
3170,250.39,82.0,7786.43,182.0,42.305539157241576,-83.7524906359613,2.48,2013-06-09 18:43:29,1.0
3171,250.39,82.0,7789.07,182.0,42.30554695241153,-83.75252089463174,2.48,2013-06-09 18:43:30,1.0
3172,250.39,82.0,7791.28,182.0,42.30555064044893,-83.7525472138077,2.47,2013-06-09 18:43:31,1.0
3173,250.19,82.0,7793.73,177.0,42.305557178333395,-83.75257562845945,2.46,2013-06-09 18:43:32,1.0
3174,250.19,82.0,7796.229,177.0,42.30556329712272,-83.75260496512054,2.47,2013-06-09 18:43:33,1.0
3175,250.19,82.0,7798.709,177.0,42.305568996816866,-83.75263405032456,2.47,2013-06-09 18:43:34,1.0
3176,250.19,82.0,7801.269,177.0,42.305571176111705,-83.75266489572823,2.46,2013-06-09 18:43:35,1.0
3177,250.19,82.0,7803.789000000002,177.0,42.30557654052973,-83.75269465148448,2.44,2013-06-09 18:43:36,1.0
3178,250.19,82.0,7806.529,177.0,42.30557478033006,-83.75272784382105,2.44,2013-06-09 18:43:37,1.0
3179,250.19,82.0,7809.479,176.0,42.30556882917881,-83.75276271253823,2.47,2013-06-09 18:43:38,1.0
3180,250.19,82.0,7812.339,175.0,42.30556262657046,-83.75279640778898,2.52,2013-06-09 18:43:39,1.0
3181,250.19,82.0,7815.3290000000015,175.0,42.30555516667664,-83.75283127650619,2.57,2013-06-09 18:43:40,1.0
3182,250.19,82.0,7818.438,175.0,42.30555147863925,-83.7528685759753,2.64,2013-06-09 18:43:41,1.0
3183,250.19,82.0,7821.3780000000015,175.0,42.30554971843958,-83.75290419906378,2.67,2013-06-09 18:43:42,1.0
3184,250.19,82.0,7823.598000000001,175.0,42.305550221353776,-83.75293118879198,2.68,2013-06-09 18:43:43,1.0
3185,250.19,82.0,7825.828,175.0,42.305550305172794,-83.7529581785202,2.68,2013-06-09 18:43:44,1.0
3186,250.19,82.0,7828.518,173.0,42.30555508285761,-83.75299028120935,2.68,2013-06-09 18:43:45,1.0
3187,250.19,82.0,7831.038,181.0,42.30556095018983,-83.75301970168948,2.68,2013-06-09 18:43:46,1.0
3188,250.19,82.0,7833.928000000001,181.0,42.30557050555944,-83.75305230729282,2.69,2013-06-09 18:43:47,1.0
3189,250.19,81.0,7836.348000000001,181.0,42.30558198876679,-83.75307753682138,2.69,2013-06-09 18:43:48,1.0
3190,250.19,81.0,7838.678000000001,181.0,42.305591208860285,-83.75310293398798,2.68,2013-06-09 18:43:49,1.0
3191,250.19,81.0,7841.797,181.0,42.30560780502857,-83.75313336029649,2.68,2013-06-09 18:43:50,1.0
3192,250.19,81.0,7844.7469999999985,181.0,42.30562306009233,-83.7531626969576,2.68,2013-06-09 18:43:51,1.0
3193,250.19,81.0,7847.026999999999,181.0,42.305639153346426,-83.75318021513522,2.65,2013-06-09 18:43:52,1.0
3194,250.19,81.0,7849.857,180.0,42.30565398931503,-83.75320812687278,2.61,2013-06-09 18:43:53,1.0
3195,250.19,81.0,7852.347,180.0,42.305668741464615,-83.75323100946844,2.58,2013-06-09 18:43:54,1.0
3196,249.99,81.0,7855.086999999998,180.0,42.30568265542389,-83.75325841829182,2.59,2013-06-09 18:43:55,1.0
3197,249.99,81.0,7858.206,180.0,42.30570268817246,-83.75328507274389,2.63,2013-06-09 18:43:56,1.0
3198,249.99,81.0,7860.526999999999,197.0,42.30571526102722,-83.75330762006342,2.66,2013-06-09 18:43:57,1.0
3199,249.99,81.0,7863.276,197.0,42.30573118664324,-83.75333343632519,2.68,2013-06-09 18:43:58,1.0
3200,249.99,81.0,7866.166,197.0,42.305745854973786,-83.75336243771017,2.68,2013-06-09 18:43:59,1.0
3201,249.99,81.0,7868.416,188.0,42.305753314867616,-83.75338775105773,2.69,2013-06-09 18:44:00,1.0
3202,249.99,81.0,7870.816,188.0,42.305758176371455,-83.75341624952853,2.68,2013-06-09 18:44:01,1.0
3203,249.99,81.0,7873.826,188.0,42.30577016249299,-83.75344893895091,2.66,2013-06-09 18:44:02,1.0
3204,249.99,81.0,7875.946,188.0,42.30577586218715,-83.75347349792719,2.63,2013-06-09 18:44:03,1.0
3205,249.99,81.0,7878.185,188.0,42.30578416027129,-83.75349839217961,2.59,2013-06-09 18:44:04,1.0
3206,249.99,81.0,7880.555,188.0,42.30579447001219,-83.75352345407009,2.58,2013-06-09 18:44:05,1.0
3207,249.99,81.0,7882.845,188.0,42.305802684277296,-83.75354901887476,2.57,2013-06-09 18:44:06,1.0
3208,249.99,81.0,7885.245,188.0,42.30581291019917,-83.75357466749847,2.54,2013-06-09 18:44:07,1.0
3209,249.99,81.0,7887.825,188.0,42.305828668177135,-83.75359755009413,2.5,2013-06-09 18:44:08,1.0
